Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61348798649888,36.76383051449128,48388.4,534496.4630247782,4068743.4847845547,355.1113271095864,NS,38.770436292810395
-116.61348967885932,36.76385079193246,48388.6,534496.3028977601,4068745.7335422225,355.9270209070703,NS,2.254451532101928
-116.6134910929392,36.76387142871094,48387.4,534496.1674467018,4068748.0222613066,356.61306960796895,NS,2.2927237154037368
-116.61349223739452,36.76389225336644,48387.0,534496.055975821,4068750.3319186782,357.2368806531146,NS,2.3123457638222242
-116.61349316153488,36.76391295775518,48386.7,534495.9642221852,4068752.6283143116,357.71193554965373,NS,2.2982279335696303
-116.6134939102544,36.76393341137587,48386.7,534495.8882373779,4068754.8969555763,358.08167913253135,NS,2.2699134077292915
-116.61349451777764,36.76395347742049,48387.0,534495.8250280943,4068757.1226540916,358.3732513866818,NS,2.2265958983531235
-116.61349500547324,36.76397299199435,48386.8,534495.7727605518,4068759.287221386,358.61675459910435,NS,2.1651982515599295
-116.61349540293564,36.76399191067343,48386.6,534495.7288133142,4068761.38571886,358.80027341034906,NS,2.0989576004516284
-116.61349572451184,36.764010260179255,48386.5,534495.6918939226,4068763.4211055483,358.96083953583945,NS,2.0357214965394363
-116.61349597610636,36.76402808457249,48386.1,534495.6614556534,4068765.398266955,359.11800493335056,NS,1.9773956902309826
-116.6134961576808,36.76404544107388,48385.3,534495.6374763004,4068767.323550562,359.28641957914715,NS,1.9254329323873733
-116.61349628662497,36.764062495605536,48386.1,534495.6183294945,4068769.21535577,359.42013389795625,NS,1.8919020974354945
-116.61349638562496,36.76407941617093,48387.4,534495.601915234,4068771.0923109576,359.4989524084163,NS,1.8770269586522246
-116.61349648141936,36.76409634521261,48387.9,534495.5857832773,4068772.9702075752,359.50781619660734,NS,1.8779659066507102
-116.61349661039148,36.7641134377763,48388.1,534495.5666169489,4068774.8662316673,359.4208341941879,NS,1.8961209629052262
-116.61349680327092,36.76413081752283,48390.1,534495.5416182214,4068776.7940898025,359.2570815867499,NS,1.9280202088729375
-116.61349707956224,36.76414854841356,48392.9,534495.509017658,4068778.760870155,359.05037506762943,NS,1.9670505207926465
-116.61349745478996,36.76416667610315,48393.2,534495.467409242,4068780.7716315873,358.8145553179553,NS,2.011191884954735
-116.61349794156273,36.76418524356495,48391.6,534495.4156484017,4068782.831136567,358.5603076803266,NS,2.0601553208969294
-116.61349851151824,36.764204199257165,48391.6,534495.3562895857,4068784.9336778084,358.3828586015485,NS,2.103378981669329
-116.6134991247361,36.764223448082326,48391.2,534495.2929383095,4068787.0687205773,358.3004105996123,NS,2.135982445911784
-116.61349974552574,36.764242913220905,48390.6,534495.228814388,4068789.227756176,358.29880047187186,NS,2.159987637567128
-116.61350033671708,36.76426252708277,48391.1,534495.1672655473,4068791.403300259,358.3794635896446,NS,2.176414555033006
-116.61350087500097,36.764282180816224,48390.8,534495.1104208892,4068793.5832863506,358.50631105891637,NS,2.1807270979148368
-116.6135013571966,36.76430182401819,48389.9,534495.0585868761,4068795.762124408,358.6372047722634,NS,2.179454529343561
-116.61350179175244,36.764321423427845,48390.2,534495.0110243683,4068797.936121778,358.7466883198275,NS,2.17451759182996
-116.61350219684915,36.76434096852573,48391.8,534494.9661154436,4068800.104104989,358.81331003985105,NS,2.168448296635287
-116.61350260323614,36.76436047593896,48392.0,534494.9211082549,4068802.2679074015,358.80841700071136,NS,2.1642704375090815
-116.61350303375978,36.76437997100992,48391.4,534494.8739524,4068804.4303320013,358.75075260077494,NS,2.162938700994734
-116.61350350702357,36.76439954997007,48391.1,534494.8229444132,4068806.6020469964,358.65451721853253,NS,2.172313935525595
-116.6135040428338,36.764419066510165,48389.9,534494.7663821075,4068808.7668152316,358.5032835632608,NS,2.1655070553919136
-116.6135046511766,36.76443862647674,48389.6,534494.7033268108,4068810.936374617,358.33524462360464,NS,2.170475500018579
-116.61350532828747,36.76445821420511,48390.9,534494.6341215296,4068813.1089888345,358.1755480382615,NS,2.1737161521355484
-116.6135060618192,36.764477821719495,48391.8,534494.5598718363,4068815.2837775815,358.0446182186491,NS,2.176055861176258
-116.61350683620036,36.76449743911455,48392.6,534494.4819719198,4068817.4596476746,357.9495876423415,NS,2.1772641224334306
-116.61350762172157,36.76451706465504,48392.7,534494.4030741352,4068819.6364173302,357.92420293686774,NS,2.1781990253944166
-116.61350839565452,36.764536679903365,48392.2,534494.3252152472,4068821.812049466,357.950442687476,NS,2.1770248499685882
-116.61350913864408,36.764556269042345,48392.0,534494.2501297886,4068823.98479646,358.0207688519318,NS,2.174044002382089
-116.61350982992082,36.764575820083074,48391.2,534494.1796768028,4068826.153335873,358.1391902009347,NS,2.1696835737115654
-116.6135104690602,36.764595312305616,48391.5,534494.1139034563,4068828.3153694044,358.25748622094727,NS,2.163033777775586
-116.61351105875548,36.76461475906537,48391.0,534494.0525633914,4068830.4723775936,358.3710864359725,NS,2.1578801940829067
-116.61351160043408,36.76463417324326,48390.8,534493.9955234352,4068832.6257887995,358.4826935375173,NS,2.154166515875583
-116.61351208165657,36.76465359316289,48391.0,534493.9438766453,4068834.7798587256,358.6265180122814,NS,2.1546889885868863
-116.61351249626328,36.76467302941008,48391.2,534493.8981680227,4068836.9357638746,358.78542019354313,NS,2.1563896423017486
-116.61351284269143,36.76469251465046,48391.0,534493.8585224152,4068839.09712839,358.94914936075503,NS,2.1617280916550508
-116.61351312104932,36.764712061480864,48390.5,534493.824924509,4068841.2653495953,359.11223810376504,NS,2.1684814998422772
-116.61351333320432,36.76473168802297,48390.0,534493.7971995233,4068843.4424370504,359.2703835577321,NS,2.177263985326236
-116.6135135023163,36.76475135433874,48389.9,534493.7732983183,4068845.6239520973,359.37227873591905,NS,2.1816459766157337
-116.61351365230972,36.7647710497225,48389.3,534493.7510904279,4068847.80869854,359.41760995925824,NS,2.1848593112251518
-116.61351380153108,36.7647907553304,48388.9,534493.7289468675,4068849.994579427,359.41959822176153,NS,2.1859930440852686
-116.61351396616472,36.764810450504974,48388.9,534493.7054324398,4068852.179297406,359.3833412565615,NS,2.184844520168239
-116.61351415059436,36.764830132905296,48388.4,534493.6801569454,4068854.3625912135,359.33672945851566,NS,2.1834401067357505
-116.61351435023992,36.76484979212564,48386.8,534493.6535338147,4068856.5433082012,359.3005432364018,NS,2.180879494957549
-116.61351455867694,36.76486942483135,48386.6,534493.6261379297,4068858.7210807716,359.27927010665013,NS,2.1779448805941475
-116.61351477162285,36.76488902579264,48387.2,534493.5983538507,4068860.8953303285,359.26787436978685,NS,2.1744270717822114
-116.61351498628356,36.76490859941616,48387.0,534493.5704289727,4068863.0665467083,359.26313680542296,NS,2.171395948909763
-116.6135152023662,36.76492815051429,48386.8,534493.5423872838,4068865.2352638505,359.25920219501745,NS,2.168898425276746
-116.61351541759728,36.764947680451215,48386.9,534493.5144310786,4068867.4016339052,359.2606601722,NS,2.166550429447556
-116.6135156206504,36.76496718786613,48386.3,534493.4875718462,4068869.5655099964,359.28884947105485,NS,2.164042780567503
-116.613515800492,36.764986663835934,48385.5,534493.4627983257,4068871.7259062645,359.3430112888322,NS,2.1605383039073307
-116.61351594885107,36.765006105238754,48385.4,534493.4408500977,4068873.882479385,359.4169001712764,NS,2.1566848051571466
-116.61351605930636,36.765025507035226,48385.5,534493.42230251,4068876.034672655,359.50623756646604,NS,2.152273190169451
-116.61351612642116,36.76504486647937,48385.9,534493.4076420171,4068878.182183422,359.60886281344636,NS,2.147560808070353
-116.61351616363176,36.76506417056655,48385.6,534493.395675254,4068880.3235642505,359.67981506529986,NS,2.141414265245904
-116.61351618992276,36.76508342554652,48385.7,534493.3847050533,4068882.459501575,359.70573074869156,NS,2.1359654960833336
-116.61351622419228,36.76510263688959,48385.5,534493.3730423123,4068884.59059541,359.6864431061016,NS,2.1311257478313443
-116.61351628597887,36.76512180316232,48384.7,534493.3589438705,4068886.7166797025,359.6200670986459,NS,2.126131036426999
-116.6135163839538,36.76514094751384,48383.8,534493.3416254512,4068888.8403192507,359.5327595315151,NS,2.1237101634439113
-116.6135165164574,36.765160068392525,48383.1,534493.3212358758,4068890.961342533,359.44922781293934,NS,2.1211212834971547
-116.61351667746996,36.765179170411166,48383.5,534493.2983103405,4068893.080263411,359.3801159917842,NS,2.1190448951286127
-116.6135168589631,36.76519826961716,48384.2,534493.2735581864,4068895.1988649103,359.33062945324804,NS,2.118746087012404
-116.61351704398196,36.765217392187736,48383.7,534493.2484809023,4068897.320056971,359.3226659518328,NS,2.12134029078386
-116.61351721836988,36.76523653988552,48382.5,534493.2243411766,4068899.444040218,359.3488438022785,NS,2.1241204200303265
-116.61351737531685,36.76525571196806,48381.8,534493.2017471273,4068901.570734748,359.39131128493733,NS,2.1268145466988453
-116.61351751467276,36.76527490624816,48381.8,534493.1807131292,4068903.6998979896,359.43399355610234,NS,2.1292671363509816
-116.61351764546625,36.76529410506451,48381.6,534493.1604412937,4068905.8295675274,359.45463109713137,NS,2.1297660170569195
-116.61351777937774,36.765313303465504,48381.1,534493.1398913679,4068907.9591898737,359.447137902066,NS,2.12972149285427
-116.6135179292527,36.765332498130434,48380.0,534493.117918387,4068910.0883920346,359.4087389175569,NS,2.1293155365577117
-116.61351811283396,36.76535168846836,48379.0,534493.0929390831,4068912.2171020634,359.32769471391526,NS,2.128856583234059
-116.61351833349808,36.765370901262976,48378.5,534493.0646401078,4068914.348289848,359.2392427466301,NS,2.1313756601651264
-116.61351858172632,36.765390146370926,48378.2,534493.033866587,4068916.4830522123,359.1741138147083,NS,2.1349841597097683
-116.61351884251204,36.7654094406432,48377.6,534493.0019503097,4068918.6232638373,359.1456300755127,NS,2.1404495903067375
-116.61351909396356,36.76542880971969,48376.5,534492.9708336068,4068920.7717768312,359.17024885688727,NS,2.148738312202704
-116.61351931945286,36.76544823071037,48375.6,534492.9420107666,4068922.926058009,359.23346655691404,NS,2.154473984084608
-116.61351951552275,36.76546768918391,48375.2,534492.9157968061,4068925.0845077513,359.3041878931436,NS,2.1586089183836035
-116.61351968380848,36.765487173180446,48374.7,534492.8920511297,4068927.245798769,359.37052794442434,NS,2.1614214582484026
-116.61351982585803,36.765506672893146,48373.8,534492.8706399754,4068929.4088426335,359.4328692398997,NS,2.163149832406407
-116.61351995165138,36.76552616875895,48372.9,534492.8506813976,4068931.5714656296,359.47123941078274,NS,2.162715091791615
-116.61352006940967,36.765545659247096,48371.7,534492.831442353,4068933.733494986,359.4901609629951,NS,2.1621149548622225
-116.61352018584952,36.76556514852714,48371.3,534492.8123215191,4068935.8953908104,359.49326211638504,NS,2.161980379812328
-116.61352030790142,36.765584644264734,48371.5,534492.7926969244,4068938.058000953,359.48008401160627,NS,2.162699182301128
-116.613520439015,36.765604146910114,48370.7,534492.7722604913,4068940.221374116,359.4587681129968,NS,2.1634696878066575
-116.61352058224044,36.76562364162134,48369.5,534492.7507466446,4068942.3838627883,359.4300030479867,NS,2.162595686653035
-116.6135207446136,36.76564311613648,48368.3,534492.7275329283,4068944.544104225,359.3843295698247,NS,2.160366159095608
-116.61352093825668,36.76566256142984,48367.7,534492.7015414959,4068946.7010928416,359.3096267162449,NS,2.1571452075747484
-116.61352115766044,36.765681998089605,48366.7,534492.673254821,4068948.85711446,359.2483312358002,NS,2.1562071687304685
-116.61352139053578,36.76570142615467,48365.5,534492.6437696797,4068951.012177826,359.2161396366715,NS,2.155265061484189
-116.61352162304205,36.76572085704584,48365.4,534492.6143162184,4068953.1675548307,359.2170956682482,NS,2.1555782377440185
-116.61352183871853,36.765740326167645,48365.4,534492.5863476786,4068955.3271788144,359.2580237462606,NS,2.1598050816097283
-116.6135220296814,36.76575984202192,48364.9,534492.5605638764,4068957.491995725,359.31761749160233,NS,2.1649704524568865
-116.61352219653855,36.76577941489863,48364.5,534492.5369059459,4068959.663146804,359.3757016996587,NS,2.1712799696381544
-116.61352234991108,36.7657990481832,48364.5,534492.5144244536,4068961.8410037677,359.40857049155403,NS,2.1779729960141294
-116.6135225105112,36.76581874813679,48364.0,534492.4912680489,4068964.026253702,359.3928774089471,NS,2.1853726215553966
-116.61352269453164,36.765838502269126,48363.1,534492.465997147,4068966.217505231,359.3392580381772,NS,2.191397244100868
-116.6135229059126,36.765858289635,48362.2,534492.438269475,4068968.41243349,359.2762432780745,NS,2.1951033885657014
-116.61352314078592,36.76587809233924,48361.6,534492.4084382779,4068970.609054771,359.2219429706885,NS,2.1968238324531613
-116.61352338567757,36.76589789081153,48360.7,534492.3777148593,4068972.8052029996,359.19850246507036,NS,2.1963631237682555
-116.61352361690564,36.76591766361378,48359.9,534492.3482223991,4068974.998508593,359.2296141183613,NS,2.193503870857203
-116.61352382539424,36.76593739353565,48359.4,534492.3207786187,4068977.1870656833,359.28156757199207,NS,2.1887291514290004
-116.61352401329228,36.76595706828239,48358.4,534492.2951972311,4068979.369509646,359.3284416705235,NS,2.182593883107987
-116.613524189052,36.76597668199592,48356.9,534492.2707265134,4068981.545187602,359.3555986868874,NS,2.1758155672258592
-116.613524369228,36.7659962634544,48356.1,534492.245876098,4068983.7172859316,359.34452240055975,NS,2.1722404786927023
-116.61352457410204,36.76601584525588,48355.4,534492.2188212705,4068985.8894134196,359.2863921255372,NS,2.1722959715746377
-116.61352482677496,36.76603545361635,48354.8,534492.1874885719,4068988.0644698683,359.1746847630535,NS,2.1752821180054416
-116.6135251532792,36.76605509760376,48354.5,534492.1495505933,4068990.2434518044,359.0025312218057,NS,2.1793121777152202
-116.61352554446056,36.76607480264804,48353.8,534492.105812944,4068992.429183454,358.85363406308113,NS,2.1861692123788155
-116.61352596564532,36.76609455002513,48352.5,534492.0593785902,4068994.6196002606,358.7855763058985,NS,2.190908929397586
-116.6135263791582,36.766114323690495,48351.5,534492.0136171832,4068996.812935988,358.8047633976563,NS,2.193813054734109
-116.61352675235712,36.766134117596565,48351.0,534491.9714446806,4068999.0085315425,358.8996109435528,NS,2.196000537135654
-116.61352707310968,36.76615390868631,48350.3,534491.9339542069,4069001.203833588,359.0216211318652,NS,2.1956221456173335
-116.613527341978,36.766173694824246,48349.2,534491.9010965445,4069003.3986050347,359.14229577067834,NS,2.195017387052547
-116.61352756273811,36.76619345976604,48347.6,534491.8725419606,4069005.5910425447,359.2538146979401,NS,2.1926234513804603
-116.61352773760017,36.766213177593855,48346.3,534491.8481048073,4069007.778270264,359.359880328447,NS,2.1873642292146687
-116.61352787983228,36.76623281938368,48346.0,534491.8266138799,4069009.957074887,359.43487383107515,NS,2.1789106096871724
-116.61352800392672,36.76625238617903,48345.3,534491.8067752997,4069012.1275669434,359.4763236934964,NS,2.1705827180016923
-116.6135281254006,36.76627188816349,48345.1,534491.7871996271,4069014.290870506,359.4815462671009,NS,2.1633921304798633
-116.61352826614424,36.76629134664661,48344.8,534491.7659236473,4069016.4493415467,359.4352556288114,NS,2.1585758966717696
-116.61352844655026,36.76631081895738,48344.1,534491.7411016806,4069018.6093321964,359.3416030130853,NS,2.160133268272523
-116.61352868113283,36.76633033925994,48343.2,534491.7114230654,4069020.7746270434,359.21472453629065,NS,2.1654982324120446
-116.61352897313422,36.76634992969972,48343.8,534491.6765885218,4069022.9476815006,359.0816146413489,NS,2.1733336419615457
-116.61352932163568,36.766369598579445,48343.6,534491.6366763295,4069025.12941692,358.9519603994769,NS,2.182100461137093
-116.61352970606144,36.76638934317696,48342.6,534491.5935240625,4069027.3195387446,358.8712395463416,NS,2.190546901083139
-116.61353010951716,36.76640913276347,48341.6,534491.5486532714,4069029.5146443318,358.82896340873685,NS,2.195564147675268
-116.61353051981288,36.766428944888425,48341.1,534491.5031619436,4069031.712247642,358.81412224288715,NS,2.1980741049926698
-116.61353091998888,36.76644876280354,48340.3,534491.458571204,4069033.910496905,358.8379339399812,NS,2.198701470249392
-116.61353128965484,36.76646856560273,48339.5,534491.4167102095,4069036.1070803665,358.9082281371147,NS,2.1969823044621752
-116.61353161516276,36.766488356100254,48338.8,534491.3787957531,4069038.3023151276,359.01052843754485,NS,2.1955621517904564
-116.61353188864231,36.76650814997388,48338.2,534491.3455232206,4069040.4979431545,359.1318065927005,NS,2.1958801183622225
-116.61353210779149,36.766527981967926,48337.7,534491.3170824993,4069042.6978194467,359.2593026589799,NS,2.200060129942555
-116.61353229317916,36.76654785403232,48337.2,534491.2916369803,4069044.9021529006,359.3386408514659,NS,2.204480313008484
-116.61353246982516,36.76656777873478,48336.5,534491.2669480683,4069047.1123286323,359.3600003820701,NS,2.2103136219332806
-116.6135326596005,36.76658774565893,48336.4,534491.2410684859,4069049.327183274,359.33055499766664,NS,2.215005832309536
-116.61353287975756,36.76660772616389,48335.6,534491.2124713215,4069051.54353349,359.2607639811485,NS,2.2165347002850755
-116.61353313253208,36.76662769201605,48334.9,534491.1809696864,4069053.7582465326,359.18509125216224,NS,2.2149370677481475
-116.6135334233304,36.76664761063919,48333.9,534491.1460956713,4069055.967706784,359.0957212445481,NS,2.209735459252451
-116.6135337576067,36.76666747316397,48333.2,534491.1073664769,4069058.1709284065,358.9929334185847,NS,2.2035619954662464
-116.61353414126172,36.76668727366245,48333.3,534491.0642581325,4069060.3672516923,358.87557122571104,NS,2.1967462996789937
-116.61353456204532,36.76670704773432,48333.0,534491.0178479959,4069062.560630113,358.7878479156953,NS,2.1938693663254236
-116.61353499471444,36.7667267943993,48332.5,534490.9703893927,4069064.7509640213,358.75874986607363,NS,2.1908479977865207
-116.613535405548,36.76674650962602,48331.9,534490.9248936579,4069066.9378183736,358.8081796076094,NS,2.1873275520160798
-116.6135357548156,36.7667661899112,48331.1,534490.8849082065,4069069.120818863,358.950645473321,NS,2.183366660442609
-116.61353603683165,36.76678581357351,48329.6,534490.85095017,4069071.2975624413,359.1062363158309,NS,2.1770084412637303
-116.61353626728749,36.76680539447181,48328.6,534490.8216129203,4069073.469580809,359.22615830188187,NS,2.1722164865104667
-116.61353646998316,36.76682493682502,48328.5,534490.7947704679,4069075.6373333964,359.2905645029861,NS,2.167918770784251
-116.61353667851895,36.766844449230085,48328.6,534490.7674202177,4069077.80176175,359.2760349391608,NS,2.164601149128994
-116.61353692751509,36.76686396702837,48328.5,534490.7364565707,4069079.9667738006,359.18062102663737,NS,2.1652334575983825
-116.61353724428707,36.76688350762463,48327.7,534490.6994338935,4069082.1342904046,359.02144376319234,NS,2.167832767425454
-116.61353764929032,36.766903087789736,48326.9,534490.6545190825,4069084.3061645823,358.81528019893864,NS,2.1723385518282177
-116.61353816170998,36.76692270857743,48327.2,534490.5999994491,4069086.48250631,358.5649810134308,NS,2.177024507618662
-116.61353875652765,36.76694238490992,48327.4,534490.5381011437,4069088.664979916,358.3754391353887,NS,2.183351195054537
-116.61353939901848,36.76696207640599,48327.2,534490.4719413626,4069090.849118445,358.2649829929603,NS,2.1851403228408404
-116.61354005832573,36.766981757313935,48327.2,534490.4042855257,4069093.032076383,358.2248153265914,NS,2.184006106010281
-116.61354070802798,36.76700141076277,48327.5,534490.3374992334,4069095.2119917627,358.2451722042967,NS,2.1809382090346396
-116.61354133303962,36.76702103739947,48327.1,534490.272928548,4069097.3889417853,358.30104350839866,NS,2.1779074301297148
-116.6135419267008,36.76704065415047,48326.9,534490.2111602589,4069099.564806495,358.373928285936,NS,2.1767412698288813
-116.61354248514247,36.767060280367566,48327.4,534490.1525310023,4069101.7417339724,358.45727652553364,NS,2.1777168393521134
-116.61354301100788,36.76707994542572,48327.4,534490.096791715,4069103.922981819,358.5361906275777,NS,2.1819599072469202
-116.61354351920454,36.76709965230645,48326.3,534490.0426106045,4069106.108875402,358.5801168607838,NS,2.186564965278444
-116.61354402193582,36.76711940730868,48325.9,534489.9888957324,4069108.300109061,358.5957594188429,NS,2.1918919308521225
-116.61354452538176,36.76713920705635,48327.0,534489.9350970583,4069110.4963060655,358.5967467263708,NS,2.19685583960705
-116.61354503229217,36.7671590388795,48327.8,534489.8809748419,4069112.696059948,358.59059274275313,NS,2.2004195866431835
-116.61354553703433,36.767178864026896,48327.8,534489.8270491444,4069114.895074082,358.59523606421965,NS,2.199675235899861
-116.61354602436836,36.76719864935856,48327.5,534489.7746949254,4069117.089677753,358.6334175132643,NS,2.1952280602196246
-116.613546485105,36.76721838133472,48327.4,534489.7247383601,4069119.2783723064,358.69246102017553,NS,2.18926460408807
-116.61354691406495,36.767238054286494,48327.5,534489.6776442273,4069121.4605307654,358.7636662035797,NS,2.1826665795396973
-116.61354731791558,36.767257677972125,48327.5,534489.6328131071,4069123.637233205,358.82010934264383,NS,2.1771640592068953
-116.61354770697436,36.76727728039423,48327.6,534489.5893116532,4069125.8115822277,358.853855926745,NS,2.1747841383498114
-116.61354809507064,36.767296884735416,48327.6,534489.5458952525,4069127.9861444845,358.8562083908158,NS,2.1749956304493203
-116.61354850036508,36.76731651246967,48327.9,534489.5009335048,4069130.1632955377,358.8169161512755,NS,2.177615270717512
-116.61354893081838,36.76733618183217,48328.0,534489.4537077759,4069132.3450553385,358.7599861029795,NS,2.182270858002621
-116.61354938458884,36.76735589429845,48328.0,534489.4043817724,4069134.531588232,358.70768349478146,NS,2.187089195662865
-116.61354985609682,36.76737565884427,48327.9,534489.353449439,4069136.7238919036,358.66912466409946,NS,2.192895230205641
-116.6135503442136,36.767395501439054,48328.3,534489.3009998858,4069138.9248475414,358.6348796296658,NS,2.2015804947575663
-116.613550850316,36.76741543940798,48328.5,534489.2469024749,4069141.136376523,358.598736281655,NS,2.212190535688086
-116.61355138347024,36.767435477096576,48328.6,534489.190346133,4069143.3589576306,358.54235215489535,NS,2.2233005644378188
-116.6135519530469,36.76745560503832,48328.7,534489.1304988023,4069145.5915373685,358.46447657802236,NS,2.2333817383237546
-116.6135525746081,36.767475770512775,48328.6,534489.0659952285,4069147.828261874,358.34813875943394,NS,2.237654402557348
-116.61355325349052,36.76749588800099,48328.9,534488.9963974325,4069150.0596426395,358.21349737213035,NS,2.232465895163924
-116.61355398475392,36.76751588610215,48328.9,534488.9221782959,4069152.277760976,358.0835750408477,NS,2.2193596903238726
-116.61355474064136,36.76753540829635,48329.2,534488.8459747091,4069154.443078269,357.98443271112575,NS,2.1666577867986483
-116.61355546973704,36.76755417982982,48329.3,534488.7724984157,4069156.525134711,357.9788563532806,NS,2.083352537263944
-116.6135560795399,36.76757196994119,48330.0,534488.7101081748,4069158.4983653566,358.18900695922423,NS,1.9742167364795327
